Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-21T12:55:00Z,2016-01-21T12:46:00Z,2016-01-21T21:30:00Z,2016-01-21T20:53:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-09T12:55:00Z,2016-01-09T12:55:00Z,2016-01-09T21:30:00Z,2016-01-09T21:30:00Z,Realizado,NA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-18T12:55:00Z,2016-01-18T14:40:00Z,2016-01-18T21:30:00Z,2016-01-18T22:32:00Z,Realizado,CONEXAO DE AERONAVE,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-01T12:55:00Z,2016-01-01T12:55:00Z,2016-01-01T21:30:00Z,2016-01-01T21:30:00Z,Realizado,NA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-30T12:55:00Z,2016-01-30T12:41:00Z,2016-01-30T21:30:00Z,2016-01-30T20:30:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-15T12:55:00Z,2016-01-15T12:55:00Z,2016-01-15T21:30:00Z,2016-01-15T21:30:00Z,Realizado,NA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-03T12:55:00Z,2016-01-03T12:55:00Z,2016-01-03T21:30:00Z,2016-01-03T21:30:00Z,Realizado,NA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 234,AMERICAN AIRLINES INC,Internacional,2016-01-27T12:55:00Z,2016-01-27T12:55:00Z,2016-01-27T21:30:00Z,2016-01-27T21:30:00Z,Realizado,NA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-28T00:54:00Z,2016-01-28T01:27:00Z,2016-01-28T08:56:00Z,2016-01-28T09:03:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-20T00:54:00Z,2016-01-20T00:54:00Z,2016-01-20T08:56:00Z,2016-01-20T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-12T00:54:00Z,2016-01-12T00:54:00Z,2016-01-12T08:56:00Z,2016-01-12T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-07T00:54:00Z,2016-01-07T02:49:00Z,2016-01-07T08:56:00Z,2016-01-07T10:48:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-05T00:54:00Z,2016-01-05T14:18:00Z,2016-01-05T08:56:00Z,2016-01-05T22:00:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-06T00:54:00Z,2016-01-06T02:50:00Z,2016-01-06T08:56:00Z,2016-01-06T09:51:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-24T00:54:00Z,2016-01-24T00:54:00Z,2016-01-24T08:56:00Z,2016-01-24T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-23T00:54:00Z,2016-01-23T00:54:00Z,2016-01-23T08:56:00Z,2016-01-23T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-17T00:54:00Z,2016-01-17T12:02:00Z,2016-01-17T08:56:00Z,2016-01-17T19:34:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-02T00:54:00Z,2016-01-02T01:31:00Z,2016-01-02T08:56:00Z,2016-01-02T09:10:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-14T00:54:00Z,2016-01-14T00:54:00Z,2016-01-14T08:56:00Z,2016-01-14T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-30T00:54:00Z,2016-01-30T01:53:00Z,2016-01-30T08:56:00Z,2016-01-30T08:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-27T00:54:00Z,2016-01-27T01:33:00Z,2016-01-27T08:56:00Z,2016-01-27T09:02:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-22T00:54:00Z,2016-01-22T00:54:00Z,2016-01-22T08:56:00Z,2016-01-22T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-10T00:54:00Z,2016-01-10T00:54:00Z,2016-01-10T08:56:00Z,2016-01-10T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-19T00:54:00Z,2016-01-19T00:54:00Z,2016-01-19T08:56:00Z,2016-01-19T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-08T00:54:00Z,2016-01-08T00:54:00Z,2016-01-08T08:56:00Z,2016-01-08T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-16T00:54:00Z,2016-01-16T00:54:00Z,2016-01-16T08:56:00Z,2016-01-16T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-13T00:54:00Z,2016-01-13T00:54:00Z,2016-01-13T08:56:00Z,2016-01-13T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-21T00:54:00Z,2016-01-21T00:54:00Z,2016-01-21T08:56:00Z,2016-01-21T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-15T00:54:00Z,2016-01-15T00:54:00Z,2016-01-15T08:56:00Z,2016-01-15T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-09T00:54:00Z,2016-01-08T02:15:00Z,2016-01-09T08:56:00Z,2016-01-08T09:44:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-29T00:54:00Z,2016-01-29T00:54:00Z,2016-01-29T08:56:00Z,2016-01-29T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-31T00:54:00Z,2016-01-31T02:50:00Z,2016-01-31T08:56:00Z,2016-01-31T10:18:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-26T00:54:00Z,2016-01-26T00:54:00Z,2016-01-26T08:56:00Z,2016-01-26T08:56:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-01T00:54:00Z,2016-01-01T00:52:00Z,2016-01-01T08:56:00Z,2016-01-01T08:03:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 273,AMERICAN AIRLINES INC,Internacional,2016-01-03T00:54:00Z,2016-01-03T01:50:00Z,2016-01-03T08:56:00Z,2016-01-03T09:54:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-80.2870457,25.795865
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-23T23:35:00Z,2016-01-23T23:35:00Z,2016-01-24T08:04:00Z,2016-01-24T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-12T23:35:00Z,2016-01-12T23:35:00Z,2016-01-13T08:04:00Z,2016-01-13T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-20T23:35:00Z,2016-01-20T23:35:00Z,2016-01-21T08:04:00Z,2016-01-21T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-08T23:35:00Z,2016-01-08T23:35:00Z,2016-01-09T08:04:00Z,2016-01-09T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-16T23:35:00Z,2016-01-16T23:32:00Z,2016-01-17T08:04:00Z,2016-01-17T07:29:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-21T23:35:00Z,2016-01-21T23:35:00Z,2016-01-22T08:04:00Z,2016-01-22T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-28T23:35:00Z,2016-01-28T23:35:00Z,2016-01-29T08:04:00Z,2016-01-29T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-29T23:35:00Z,2016-01-29T23:34:00Z,2016-01-30T08:04:00Z,2016-01-30T07:26:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-03T23:35:00Z,2016-01-03T23:35:00Z,2016-01-04T08:04:00Z,2016-01-04T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-24T23:35:00Z,2016-01-24T23:35:00Z,2016-01-25T08:04:00Z,2016-01-25T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-14T23:35:00Z,2016-01-14T23:35:00Z,2016-01-15T08:04:00Z,2016-01-15T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-02T23:35:00Z,2016-01-02T23:35:00Z,2016-01-03T08:04:00Z,2016-01-03T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-27T23:35:00Z,2016-01-27T23:35:00Z,2016-01-28T08:04:00Z,2016-01-28T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-26T23:35:00Z,2016-01-26T23:35:00Z,2016-01-27T08:04:00Z,2016-01-27T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-17T23:35:00Z,2016-01-17T23:35:00Z,2016-01-18T08:04:00Z,2016-01-18T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-15T23:35:00Z,NA,2016-01-16T08:04:00Z,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-30T23:35:00Z,2016-01-30T23:35:00Z,2016-01-31T08:04:00Z,2016-01-31T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-13T23:35:00Z,2016-01-13T23:35:00Z,2016-01-14T08:04:00Z,2016-01-14T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-06T23:35:00Z,2016-01-06T23:35:00Z,2016-01-07T08:04:00Z,2016-01-07T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-31T23:35:00Z,2016-01-31T23:35:00Z,2016-02-01T08:04:00Z,2016-02-01T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-01T23:35:00Z,2016-01-01T23:35:00Z,2016-01-02T08:04:00Z,2016-01-02T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-10T23:35:00Z,2016-01-10T23:35:00Z,2016-01-11T08:04:00Z,2016-01-11T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-22T23:35:00Z,2016-01-22T23:35:00Z,2016-01-23T08:04:00Z,2016-01-23T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-19T23:35:00Z,2016-01-19T23:40:00Z,2016-01-20T08:04:00Z,2016-01-20T07:41:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-09T23:35:00Z,2016-01-09T23:35:00Z,2016-01-10T08:04:00Z,2016-01-10T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-07T23:35:00Z,2016-01-07T23:35:00Z,2016-01-08T08:04:00Z,2016-01-08T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315